"description","video_id","source"
"More than the hair. More than the makeup. More than the wings. Martha Hunt knows what it really takes to be a Victoria's Secret Angel. Watch her jump rope in ...","af7lsMD1yUo","VS"
"Get ready to save on everything from bras and panties to swim and sport, now at the Victoria's Secret Semi-Annual Sale. Watch the TV ad, then shop in stores ...","96oHrTljFr8","VS"
"See a new side of Angel Candice Swanepoel on the Victoria's Secret Swim Special. It airs February 26, 10/9c on CBS.","EXMjcEP8fII","VS"
"Just in time for Spring, Victoria's Secret puts a free-spirited twist on our award-winning scent with xo, Victoria. Like the original, this vibrant floral fragrance was ...","0UfnFuJ1-6w","VS"
"What's Sexy Now? NO PADDING! Victoria's Secret has five new bralettes, in tons of colors. Get a peek in this TV ad featuring Taylor Hill, Elsa Hosk and Martha ...","0qJX2U34SH4","VS"
"Feels like nothing. Does everything. Meet the new Sexy Illusions collection from Victoria's Secret, starring Angel Taylor Hill in the Push-up Plunge Bra. Featuring ...","hsU4ZhYxOzk","VS"
"Introducing Victoria's Secret's Sexy Illusions Collection, featuring a strapless bra that actually stays up all day (and all night!). Watch Angels Jasmine Tookes, ...","3VeG3_YUOIk","VS"
"Is there one thing you could shop for all day? Watch as VS Angels Lily Aldridge, Adriana Lima, Alessandra Ambrosio and Karlie Kloss reveal their shopping ...","lHWq0iDFVT4","VS"
"Join Victoria's Secret Angels Erin Heatherton, Alessandra Ambrosio, Lily Aldridge and Arlenis Sosa on the set of the TV commercial for the new BioFit® Push-Up ...","_NlyPnYNEvI","VS"
"The Angels are hot on the scene in Victoria's Secret's new Sexy Little Things collection. Watch the commercial, starring Jasmine Tookes, Sara Sampaio, Taylor ...","4scht4PE9w0","VS"
"Summer starts NOW! Victoria's Secret Angels Taylor Hill, Romee Strijd, Elsa Hosk, Jasmine Tookes, Sara Sampaio, Stella Maxwell and Lais Ribeiro are ready in ...","JRqTLMU03kE","VS"
"Watch the 15-second spot for Beautiful by Victoria's Secret—the stunning new 2016 Holiday collection that proves a little lift goes a long way. Shop it now, in ...","qIJQtnP9AIk","VS"
"Victoria's Secret's new LOVE fragrance is inspired by our Angels' love stories. Find out what Elsa Hosk, Josephine Skriver, Jasmine Tookes, Martha Hunt, Lily ...","4zVCoQlibv8","VS"
"What's Sexy Now? The new Very Sexy collection for Spring/Summer 2016. With four new bra styles—the Unlined Demi, the Lightly Lined Plunge, the High-Neck ...","uDCsU5wUvdQ","VS"
"Miami provides the perfect backdrop to shoot the latest Victoria's Secret Heavenly campaign. Join Supermodel Karlie Kloss on location for a glimpse behind the ...","F2GJWbooaZo","VS"
"Victoria's Secret Angel Jasmine Tookes introduces one of three all-new lining levels: EVERYTHING, AKA the push-up. Learn more about all three levels—shop ...","lM0GV5r8siY","VS"
"Get an Angel's eye view of the latest Dream Angels Forever™ Push-Up bra commercial as Victoria's Secret Supermodels Lily Aldridge, Alessandra Ambrosio, ...","n0twLFadaDU","VS"
"It's no secret that Victoria's Secret makes the world's best sport bras, but we've got another secret—and it's a big one! Stay tuned for the reveal on 1.7.16.","nnp7D24t5X4","VS"
"The Angels illustrate their love for the British capital on the graffiti wall backstage at the 2014 Victoria's Secret Fashion Show. Watch the 2014 Victoria's Secret ...","lwIF4Pe3IBA","VS"
"The holidays are all about being with the ones you love. Here at Victoria's Secret, that means celebrating the reliable, trusted and always-there-for-you bras that ...","r5nAtyL9oeE","VS"
"Victoria's Secret's best T-Shirt Bra ever is now wireless, and Angels Martha Hunt, Stella Maxwell and Elsa Hosk are taking note. Shop the new collection online ...","6gQOi6LeiQo","VS"
"The launch of the Victoria's Secret T-Shirt Bra was a great opportunity to get to know a little more about new face Marloes Horst. Check out what she has to say ...","L2jRw67uJ2g","VS"
"The 2014 Victoria's Secret Fashion Show airs Tuesday, December 9 at 10/9c, on CBS, but you can get the excitement started an hour earlier by streaming our ...","23RfSZnCw5o","VS"
"The Oscars may be over but these tips from Victoria's Secret's Monica Mitro are just the thing for rocking spring's strapless, slinky, and sexy looks. Watch now!","FwpKmems8bc","VS"
"As if Miami isn't hot enough, the first Very Sexy Tour stop brought Angels Adriana Lima, Candice Swanepoel and Erin Heatherton to South Beach for the launch ...","22xheaJQXqk","VS"
"Get a 30-second sneak peek at all the glam and glitter of the 2010 Victoria's Secret Fashion Show. And don't forget to tune in to the sexiest night on television ...","KnAGXN4HPgU","VS"
"Victoria's Secret's T-Shirt Bra collection is all-new, featuring fresh colors & logo straps. Check them out on Angels Taylor Hill, Lais Ribeiro & Jasmine Tookes.","_y6LXOE-e4c","VS"
"Victoria's Secret Supermodels Jasmine Tookes and Lily Aldridge talk about their latest obsession, and the season's sexiest push-ups and swim styles. Join them ...","00UGzx1XI7c","VS"
"How do we love the newest BioFit®? Let us count the 7 ways. We go behind-the-scenes at the BioFit® 7-Way Bra shoot with some of your favorite Victorias ...","ImO_v_RLMUc","VS"
"October is for Angels, with 31 days of exclusive offers and perks, and chances to win weekly prizes! Victoria's Secret Angel Lily Aldridge has all the details, ...","unIZKkLFV8Y","VS"
"Bella Hadid is walking the 2016 Victoria's Secret Fashion Show in Paris—for the first time ever! Watch as she attends casting in New York City, and awaits the ...","kMSSlsnqoCE","VS"
"Victoria's Secret Angels Erin Heatherton and Adriana Lima talk fitness, what motivates them, and what they love about the VSX Sport Collection, as they spend ...","Uf7SKcaeFXE","VS"
"Love! Victoria's Secret's all-new Dream Angels collection is finally out, featuring the latest shapes, shades and lace. Check it out in the commercial starring Angel ...","a7BvphORs98","VS"
"The new Very Sexy Push-Up is up for anything. Are you? Check out the 15-second spot, featuring Victoria's Secret Angels Jac Jagaciak, Lily Aldridge and Behati ...","Hb-LTLue2vE","VS"
"The best thing about Victoria's Secret's new bralettes? You can rock them anywhere! Take it from Victoria's Secret Angels Jasmine Tookes, Taylor Hill, Romee ...","Pb6KQSwju7M","VS"
"Victoria's Secret Angels Elsa Hosk, Lais Ribeiro and Josephine Skriver are showing a little shoulder in the new strapless collection—it's the ultimate summer ...","nDQdrbZZr4c","VS"
"Everyone's favorite everyday bra collection has gotten a chic new makeover for Fall 2013. Join Victoria's Secret Angels Behati Prinsloo, Candice Swanepoel and ...","OPKUaQtsefo","VS"
"Victoria's Secret Sport kicks off 2016 with an epic deal—a FREE Victoria's Secret Sport pant (reg. up to $72.50) when you buy one of the world's best sport bras ...","zXsLiT_OafY","VS"
"The sexiest night on television is BACK! Look forward to all the show-stopping wings, glitter and glamour of the 2010 VS Fashion Show—scheduled to air on ...","yMCIo8qrlEQ","VS"
"It's all work AND play when five of the newest Victoria's Secret Angels shoot the new Body by Victoria collection. Featuring Taylor Hill, Sara Sampaio, Stella ...","NVAZxdE3Lzo","VS"
"Glitter in the air? It's Victoria's Secret's new Party Nights Mist Collection! 'Tis the season—shop the limited-edition scents in stores and online now: ...","cOHUxzqoJ8A","VS"
"Victoria's Secret's new Body by Victoria “Easy” collection has officially arrived with the softest, most comfortable bras ever—you'll seriously want to live in them.","QGplpvXZCcA","VS"
"Makeup artist Julie Harris offers up pointers on how to channel your inner Bardot, with a little help from Victoria's Secret Supermodels Candice Swanepoel, ...","pf4USjgFics","VS"
"Angels Candice Swanepoel, Alessandra Ambrosio, Behati Prinsloo and Lily Aldridge are about to get their game on. See what happens on the Victoria's Secret ...","3-CLo1aaHvw","VS"
"Celeb stylist and designer Estee Stanley talks about her work styling some of Hollywood's hottest, this season's hottest swim trends and how to find the right suit ...","77zOMb3obqQ","VS"
"Valentine's Day is three weeks away, and Victoria's Secret makes it easy to share the love. Create an oh-so-sweet Valentine for all the gorgeous peeps on your ...","iMT8Zqe5Dz0","VS"
"Feels like nothing. Does everything. Meet the new Sexy Illusions collection from Victoria's Secret, starring Angel Lais Ribeiro in the Sexy Illusions Lightly Lined ...","Gp7xLNSmWl4","VS"
"Find out what happens when the Angels take over St. Barth. The 2016 #VSSwimSpecial airs Wednesday, March 9, 9/8c on #CBS and also features music ...","dJh8RmEyOJU","VS"
"Victoria's Secret Angels Alessandra Ambrosio, Candice Swanepoel, Erin Heatherton, and editors from Shape, FitSugar and Fashionista.com, invite you for ...","ciTCUf4DZUk","VS"
"Feels like nothing. Does everything. Meet the new Sexy Illusions collection from Victoria's Secret, starring Angel Josephine Skriver in the Lightly Lined Demi Bra.","0roAz2QbGRs","VS"
"Victoria's Secret's new Easy collection is here, featuring the softest, most comfortable live-in-it bras. They're like a sport bra meets a bralette…sort of. Angels Lily ...","6ydo9136fi4","VS"
"More than the stilettos. More than the spotlight. More than the wings. Elsa Hosk knows what it really takes to be a Victoria's Secret Angel. Watch her lift weights in ...","mH6MWpzn8B4","VS"
"Get a sneak peek at some of the designs for the 2009 Victorias Secret Fashion Show as Alessandra Ambrosio, Doutzen Kroes, Miranda Kerr and Behati Prinsloo ...","7wCjTs9OEyc","VS"
"Steam & fire. Raw & industrial sets. Barely there underwear. Go behind the scenes of The Nakeds by Victoria Secret™ TV shoot with Candice Swaneopoel, Erin ...","yxHgJANxgrw","VS"
"Coming soon: four custom workouts for your sexiest arms, legs, core and butt ever, featuring Victoria's Secret Angel Doutzen Kroes and Supermodel trainer ...","tl6h4eHFtiU","VS"
"Victoria's Secret has a scent for every side of sexy. What's yours? Take our quiz to find out, plus get fragrance tips, tricks and more. Music: “When the Night is ...","QbOGKsWrUE4","VS"
"Supermodel Miranda Kerr gives you an insiders look as Fashion Week kicks off in New York.","y8-_hsf1ulo","VS"
"Summer starts now! Victoria's Secret Angels Taylor Hill, Martha Hunt, Josephine Skriver, Elsa Hosk, Jasmine Tookes and Lais Ribeiro are kicking off festival ...","QGR-Xs-rqU8","VS"
"See a new side of Supermodel Elsa Hosk on the Victoria's Secret Swim Special. It airs February 26, 10/9c on CBS.","ylaZpmHVm-Y","VS"
"These girls are on a roll! Supermodels Jasmine Tookes, Elsa Hosk and Jac Jagaciak cruise through Puerto Rico while filming the Victoria's Secret Swim Special.","E1JszwzTQOo","VS"
"Get a peek at the sexiest night on television in this 15-second spot for the 2014 Victoria's Secret Fashion Show. Tune in to watch the Angels and musical guests ...","mSBw98K-8Ww","VS"
"In the first round of elimination, supermodel Miranda Kerr reveals which 5 girls will be sent packing, to the relief of the remaining Top 5. Whos getting closer to ...","LfGQbyFDCao","VS"
"Victoria's Secret Sport kicks off 2016 with our biggest deal EVER— a FREE Sport Pant with any full-priced Sport Bra purchase in stores and online, January 7-28 ...","wehYd9RcKDA","VS"
"Victoria's Secret Angel Eau de Parfum is a finalist for Fragrance of the Year in the 2012 FiFi® Awards. Get the details on how YOU can help it win from Candice ...","U0Poks2zKBc","VS"
"Get a peek at the sexiest night on television in this 15-second spot for the 2015 Victoria's Secret Fashion Show. Tune in to watch an all-star line-up of Angels and ...","nuqvMuaeQJo","VS"
"Sporty never looked so sexy! Victoria's Secret Angels Candice Swanepoel and Erin Heatherton show off their fitness fashionista sides with the new Fall 2011 ...","USorNMaNEzQ","VS"
"15 seconds. 11 colors. 1 sexy bra. Doutzen Kroes reveals Victoria's Secret's brand new T-Shirt Bra. Look for it in stores, catalogue and online now. Music: ""15 to ...","QU1iuW7Zj70","VS"
"There's something exciting brewing at Victoria's Secret for Holiday 2014. Will the Angels be able to keep it under wraps? Watch now to find out, and stay tuned ...","LJ51plyrIYY","VS"
"Supermodels Joan Smalls and Behati Prinsloo get their Bomba on in Old San Juan while filming the Victoria's Secret Swim Special. It airs February 26, 10/9c on ...","y2LxS6ZXZsY","VS"
"Victoria's Secret Angel Jasmine Tookes shares the details on the August 2015 Grand Opening of the first-ever Victoria's Secret store in Bahrain. The glamorous ...","41aojFeSMqk","VS"
"Six-time Grammy nominee Akon talks Angels, inspiration and the experience of performing at the 2010 Victoria's Secret Fashion Show.","G_kpX8yDBcA","VS"
"Victoria's Secret Angel Stella Maxwell introduces one of three all-new lining levels: SOMETHING, AKA lightly lined. Learn more about all three levels—shop the ...","hd5o1DYTy6Y","VS"
"Chicago Model Search hopefuls share their strangest secrets from bra stuffing to hidden mohawks. See more at VSAllAccess.com.","ZDAgUhHihvI","VS"
"Tough Love. Wild Things. Heavenly Bodies. They¹re not just three of the runway looks in the 2010 Victoria¹s Secret Fashion Show. They¹re also some of our ...","_awLFLQwA2U","VS"
"Watch the 15-second spot for the Victoria's Secret Swim Special, starring the Victoria's Secret Angels and musical guests Maroon 5 and Juanes. The show airs ...","3RF7hPwJga0","VS"
"Watch the 15-second spot for the Victoria's Secret Swim Special, starring the Victoria's Secret Angels and musical guests Maroon 5 and Juanes. The show airs ...","vDFxWXpIgDE","VS"
"Candice Swanepoel has some exciting news on the 2012 FiFi® Awards. Thanks to your help, Victoria's Secret Angel took home the award for Consumer Choice ...","T1wVs1LOi4w","VS"
"Three's a charm! Victoria's Secret is opening their third store in Dubai—at Mirdif City Centre—this November. Victoria's Secret Angel Lindsay Ellingson has the ...","aRr7uZn7kTM","VS"
"Victoria's Secret Opens in Vancouver August 27! The City of Vancouver is about to get even more breathtakingly beautiful, with the opening of the second largest ...","3k7YUQPKecs","VS"
"Victoria's Secret Supermodel Alessandra Ambrosio has an exciting announcement for Victoria's Secret fans in Puerto Rico. Watch now!","T4ieerSqRNE","VS"
